Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep1_1_Slot1-16_1_3182.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep1_2_Slot1-16_1_3183.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep1_3_Slot1-16_1_3184.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep1_4_Slot1-16_1_3185.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep2_1_Slot1-17_1_3187.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep2_2_Slot1-17_1_3188.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep2_3_Slot1-17_1_3189.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep2_4_Slot1-17_1_3190.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep3_1_Slot1-18_1_3192.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep3_2_Slot1-18_1_3193.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep3_3_Slot1-18_1_3194.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_A549_rep3_4_Slot1-18_1_3195.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep1_1_Slot1-19_1_3197.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep1_2_Slot1-19_1_3198.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep1_3_Slot1-19_1_3199.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep1_4_Slot1-19_1_3200.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep2_1_Slot1-20_1_3202.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep2_2_Slot1-20_1_3203.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep2_3_Slot1-20_1_3204.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep2_4_Slot1-20_1_3205.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep3_1_Slot1-21_1_3207.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep3_2_Slot1-21_1_3208.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep3_3_Slot1-21_1_3209.d	F:\WOSP00101-DIA-DIANN\CAD20211212chenc_WOSP00101_DIA_60min_K562_rep3_4_Slot1-21_1_3210.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep1_1_Slot2-34_1_9883.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep1_2_Slot2-34_1_9884.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep1_3_Slot2-34_1_9885.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep1_4_Slot2-34_1_9886.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep2_1_Slot2-35_1_9888.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep2_2_Slot2-35_1_9889.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep2_3_Slot2-35_1_9890.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep2_4_Slot2-35_1_9891.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep3_1_Slot2-36_1_9893.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep3_2_Slot2-36_1_9894.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep3_3_Slot2-36_1_9895.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_A549_rep3_4_Slot2-36_1_9896.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep1_1_Slot2-37_1_9898.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep1_2_Slot2-37_1_9899.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep1_3_Slot2-37_1_9900.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep1_4_Slot2-37_1_9901.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep2_1_Slot2-38_1_9903.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep2_2_Slot2-38_1_9904.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep2_3_Slot2-38_1_9905.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep2_4_Slot2-38_1_9906.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep3_1_Slot2-39_1_9908.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep3_2_Slot2-39_1_9909.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep3_3_Slot2-39_1_9910.d	F:\WOSP00101-DIA-DIANN\N20211212chenc_WOSP00101_DIA_60min_K562_rep3_4_Slot2-39_1_9911.d
Q9NUB1	Q9NUB1	ACS2L_HUMAN	ACSS1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	20080.8	19170.4	20138.8	19701.8	19575.4	19703.6	18639.5	19485.5	21235.9	18594	19745.1	17961.4		9938.07											18974	19617.6	18502.8	19101.8	17736.5	17514.2	17962.4	18695	18286.8	17014.3	16882.7	17047.2		8121.91						7181.16				4621.94
Q9NUD5	Q9NUD5	ZCHC3_HUMAN	ZCCHC3	Zinc finger CCHC domain-containing protein 3	24181.8	23011.2	23870.3	23202.5	23301	24089.2	22819.8	22214.2	22444.2	22019.8	23301.1	24919.1	49873.6	49613.6	49130.5	48970.6	47474.7	49336.2	48741.7	48320.9	50141.2	48093.8	47598.4	47676.7	24852.2	26586.6	26843.8	24432.7	25228	24388.3	25303.8	25962.7	26532.1	25089.5	24478.2	25568.4	54840.9	54341.7	54690.9	55147.2	53058.6	51036.8	51678.3	51338.6	55596.1	54863.1	56453.6	56645.5
Q9NUG6	Q9NUG6	PDRG1_HUMAN	PDRG1	p53 and DNA damage-regulated protein 1	46842.7	44398.3	39033.4	44235.7	45906.1	48146.1	43756.7	41429.5	40279	45298.9	42998.6	48014.3	31046.3	32329.2	31172.5	32187.3	29732.6	26928	34924.8	32544.7	32053.4	30232.7	30543.8	31038.6	37030.7	43496.9	42206.3	40977.7	42592.7	44874.8	45295	46682	44997.1	39348.9	46997.8	50071.8	32045.4	31905.1	32021.2	30934	33311.5	31670.4	31432.2	30893.8	28575.2	30589.5	29877.1	28255.9
Q9NUI1	Q9NUI1	DECR2_HUMAN	DECR2	Peroxisomal 2,4-dienoyl-CoA reductase	40142.9	40915.9	41006	40635.7	46476.8	42622	41875.8	41790.6	41469.2	40935.1	40378.7	41175.8	23244.4	22716.1	22095.2	22047.2	22552.8	24100.8	24108.2	22396.9	26509.7	23894.6	24237.4	24961.1	43768.2	43537.1	42846.2	43949.2	44206.1	46590.2	45626.5	47790.8	41687.9	43819.9	43618	43691	24619.5	23755	22821.1	24173.8	25870.5	24645	23925.6	24644.3	24953.6	28107	25998.5	25054.2
Q9NUJ1	Q9NUJ1	ABHDA_HUMAN	ABHD10	Mycophenolic acid acyl-glucuronide esterase, mitochondrial	91785.7	93601.3	94748.9	93906.2	96147.9	95068.6	93894.3	92431.3	97561.9	96317.1	91323	95494.6	62624.4	55428.5	57919.6	61369.2	55757.1	58843.2	55180.4	53467.9	57370.4	56568	56756.4	61064.1	95539.6	101865	103903	96141.1	96934.8	98236.2	97246.3	96086.9	96815.1	92546.8	101632	96881.4	68304.7	66376.8	65083.7	64868.3	63081.9	63733	65716.8	61674.9	61788.3	64290.5	63127.6	63890.6
Q9NUJ3	Q9NUJ3	T11L1_HUMAN	TCP11L1	T-complex protein 11-like protein 1	37943	37717.8	37616.2	38262.4	42787	38173.4	43312.1	39809.9	36887.6	38612.4	39835.2	38788.5	9159.54	9583.47	9940.56	9043.85	10344.9	7764.79	8904.05	9056.35	8847.93	9682.78	8142.5	10001.9	40107.9	42285.6	41938.5	42428.7	43060.4	42528.3	42901	43672.7	42114.4	42268.5	41478.6	43584.9	9276	9450.97	10609.5	10023.1	10278.3	9937.79	9578.48	9832.03	10002.3	9661.71	9736.95	9602.62
Q9NUL3	Q9NUL3	STAU2_HUMAN	STAU2	Double-stranded RNA-binding protein Staufen homolog 2	27157.3	25323.5	27743.2	25947	26873.7	26731.3	27892.4	28764.9	27299.4	28096.4	29889.5	28502.4	32663.4	32218.6	32575.8	32260.7	31917.5	34027.9	33682.1	33433.4	33315.5	32660.3	32107.9	31049.2	26194	28772	28431.8	27325.5	26161.5	27927.4	28765.1	29418.3	28471.2	29247.3	30062.2	28348.5	31680.5	33685.8	31709.5	31057.8	31324.1	31682.9	31206.4	31383.3	32907	31983.4	32482	32826.1
Q9NUL5	Q9NUL5	SHFL_HUMAN	SHFL	Shiftless antiviral inhibitor of ribosomal frameshifting protein	15510.4	16082	14256.8	12584.6	13719.1	14085.5	11198.9	13791.8	18698.9	19286.9	16480.9	15961.3	7856.73	12033.7	9200.79	6181.96	7890.14	6785.9	8090.34	7378.06	8187.83	8481.74	8920.24	7584.28	16742.8	14791.8	15138.7	14756.4	19732.7	18578.8	18125.3	16492	15639.8	16654.3	15202.3	14298.5	7485.97	6673.94	7137.55	8704.54	8409.49	8719.18	10004.6	8655.79	8133.12	8661.92	8503.98	8395.12
Q9NUL7	Q9NUL7	DDX28_HUMAN	DDX28	Probable ATP-dependent RNA helicase DDX28	43065.7	45475.5	46968.5	42911.6	43070.1	43528.8	42935.7	43533.1	42456.7	43175.8	44975	45451.9	20297.7	20240.3	19784.8	20332.9	19264.3	20167.3	19785	20471.1	21962.1	20435.9	20064.7	22677.4	40989.8	38396.6	39609.6	38970.9	35970.7	40862.4	39534	39580.8	38861.9	38248.4	38618.4	37866.7	20047.2	19668.9	19043.5	19796.5	19712.4	19046.6	18914.9	19852.9	21163.1	20471.9	21849.2	20396.9
Q9NUM3	Q9NUM3	S39A9_HUMAN	SLC39A9	Zinc transporter ZIP9		2140.82				1168.13		1710.15		2038.03	1930.79	2067.24													1244.15		1251.24	1127.93	1084.7	1125.19	1172.55	1461.06	1359.75	1752.9	1939.67	1800.65										779.999		
Q9NUM4	Q9NUM4	T106B_HUMAN	TMEM106B	Transmembrane protein 106B	70960.2	70242.1	72408	74088.6	68183	69867	70576.2	72274.6	64043.1	69628.1	70419.2	72930.6	25373	27327.6	29148.2	28633	26154.9	25263.1	28017.6	29721.4	29785.6	27921.3	28058.2	27611.7	65006.3	70302.3	65484.7	65985.2	63255.8	64571.7	61480.4	66619.6	63899.9	64576	67708.3	67906.3	25848.5	25820.5	24777.1	25760.6	24193.6	23510	22024.1	22886.1	25384.7	26593.2	24628.5	25801.1
Q9NUN5	Q9NUN5	LMBD1_HUMAN	LMBRD1	Lysosomal cobalamin transport escort protein LMBD1	5979.17	5468.03	8187.14	6713.96	9364.91	9649.19	7401.75	7761.51	7268.77	9170.19	7387.68	8609.17	10715.1	9000.27	9817.46	8659.54	13275.1	13590.2	13850.6	11128.9	14144.4	13729.3	13505.5	12383.7	5615.21	5177.97	6470.87	5973.3	5220.14	5379.23	5268.86	4998.49	6486.35	5431.9	5774.56	5979.39	7680.26	8794.24	7587.67	6707.55	9861.1	9512.93	9343.8	8979.38	8861.1	7732.32	11154.7	11707.7
Q9NUP1	Q9NUP1	BL1S4_HUMAN	BLOC1S4	Biogenesis of lysosome-related organelles complex 1 subunit 4	17513.4	17292.1	16711.1	16698.9	17654.4	16228.9	18504.2	17115.9	20574.3	18339	19021.7	19859.8	40506.6	39355	37952.3	37437.3	37461	37526.1	36959	37808.6	41193.6	37538.7	38307.9	38937.5	14681.9	17015.3	14318	14271.9	14558.9	15742.1	14124	15002.1	15610.9	16548.4	18084.9	17146.3	36905.7	36441.9	36211.5	38207.5	34738.3	36562.5	34726.5	35653.8	36173.2	34222.3	34224.4	33320.3
Q9NUP7	Q9NUP7	TRM13_HUMAN	TRMT13	tRNA:m(4)X modification enzyme TRM13 homolog	10993.1	8928.36		11790.8	8959.45	8747.34	9078.5	10317.6	9850.5	13083.5	8812.19	10945.6	7599.8	7319.52	10068.6	8146.56	7687.5	9048.2	8402.24	9385.52	8779.6	8072.45	9602.42	9237.75	8665.11	8938.77	9785.04	9900.13	7663.61	8988.84	9196.5	8204.72	9504.84	9249.69	10133.6	9153.76	8822.19	7866.26	8935.81	8580.09	9631.8	9536.92	10747.9	8487.38	9397.46	8898.93	9193.76	9938.47
Q9NUP9	Q9NUP9	LIN7C_HUMAN	LIN7C	Protein lin-7 homolog C	80275.5	78531.3	77320.2	77847.8	76044.5	76355.8	76817.7	72865.5	78269.8	82442.2	84011.2	80798.1	38481.1	40084.4	39241.6	40280.3	43226.8	41730.6	42014.5	43858.4	37730.2	39353.2	37198.6	37090.3	78882.3	79948.3	72837.1	71744.2	70643.5	63740.5	69185	69235.9	79002.4	70936.4	76197	81170	40542.6	42134.2	39288.5	40987.1	43570.3	45177.2	42150.5	40219.8	36407.4	40325.6	40044.7	39311.3
Q9NUQ2	Q9NUQ2	PLCE_HUMAN	AGPAT5	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	47291.8	48534.7	48098.9	52145	47516.3	51766	55466.3	51608.8	47252.6	48384.9	46686.1	46107.8	45010.2	49704.7	42780.4	50476.8	46579.7	42877.5	44049.8	47358.3	45559.9	46026.2	46654	47524.7	52001.8	56504.7	58059.1	57495.5	56436.1	55239.5	53241.9	55253.2	53848.9	54198.4	53629.5	54598.6	51481.7	53269.3	52079.9	51920.8	50291.9	46637.5	44236.5	50082.1	50260.3	47378.2	47691	46723.5
Q9NUQ3	Q9NUQ3	TXLNG_HUMAN	TXLNG	Gamma-taxilin	43610	42815.8	44784.3	43397.4	42954.3	43766.4	43888.7	42529.4	44523.2	42411.9	46979.4	44834.6	43192.3	44128.7	42570.7	41411.8	42082.2	44048.6	44228.9	40091.6	44124.8	43431.4	44565.5	41970.3	45403.7	43388.4	44128.7	44483.2	45435.6	42603.4	45436.8	44038.5	46092.6	48360.2	46204.7	46652.5	45589.1	44578.8	44605.3	43845.4	48652.3	46819.8	46240	43585.1	46472.8	45234.9	46425.7	45568.9
Q9NUQ6	Q9NUQ6	SPS2L_HUMAN	SPATS2L	SPATS2-like protein	34496	34909.8	35076.4	35607.9	34619.8	34110.1	33208	33462.8	34575.7	35032.6	34866.2	34464.6	9880.85	8901.47	8056.49	9219.2	9578.18	10866.1	9193.14	9108.81	10459.5	10711.9	11563.1	11282	34138.3	34058.8	33494.5	32815.5	33021.1	33068	33625	33004.5	34181.4	33340.3	32744.4	33525.5	10058.9	9767	10105.8	9831.73	10157.3	10568.6	10057.8	9825.81	9954.89	10909.9	10776.5	9985.57
Q9NUQ7	Q9NUQ7	UFSP2_HUMAN	UFSP2	Ufm1-specific protease 2	20599	21278.4	23220.4	23376.6	22655	23505.7	22363.4	23101.3	22666.5	22691	23028.9	23209.7	23576.7	23388.1	24729.1	22695.5	22689.1	23637.5	22464.8	24176.8	25667	23945	24551.7	25320.6	24093.2	24679.5	25117.7	23379.4	24376.9	26057.4	24995.6	24555.5	26554.2	24517.3	24425.7	22798.5	23850.9	23128.1	24679.9	23074.6	23275.1	24254.6	22965.3	23916.7	23687.6	24063.1	24329.4	23959.2
Q9NUQ8	Q9NUQ8	ABCF3_HUMAN	ABCF3	ATP-binding cassette sub-family F member 3	85805.8	83566.6	82879	84232	86663.5	83583.3	89436.9	83552.7	80788.2	80685.3	86576.5	82448.5	98956.1	105385	103024	99330.8	88349.9	92695.6	96353.3	99888.8	95178	98440.1	99729.3	94871.3	82630.4	81739	82577.2	81558.3	80718.7	82272.3	82515	82182.6	80386.8	82598.6	80518.4	78657.4	93162	91129.7	92029.7	90561.9	93183.3	88830.4	93612.8	89785.2	93935	89247.5	88889.5	89729.5
Q9NUQ9	Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	271582	267371	258677	271480	253873	254117	251362	261192	235021	239390	252688	225432	270310	268180	270213	265058	268085	253139	270086	263930	265831	282661	265640	269282	255423	249101	264057	247796	236518	240525	245068	242006	237995	242579	224362	231347	280790	276483	267513	272226	269077	267560	260139	267813	266360	276306	274770	269078
Q9NUS5	Q9NUS5	AP5S1_HUMAN	AP5S1	AP-5 complex subunit sigma-1	6301.82	5185.66	5583.63	6353.32	5512.46	5589.46	5496.95	5579.65	3423.89	5936.98	6683.82	5667.97	6404.23	8005.8	7343.77	7845.98	7645.41	6706.25	7116.71	6846.61	8288.89	7229.4	7404.77	8403.02	5613.64	6296.96	6153.87	5819.85	6293.16	5184.75	6557.08	4794.7	4661.67	5917.55	5247.29	5388.39	7940.96	8930.3	9232.39	8456.75	9567.6	8538.73	9091.3	8778.9	8203.49	9138.85	9312.48	8842.64
Q9NUT2	Q9NUT2	MITOS_HUMAN	ABCB8	Mitochondrial potassium channel ATP-binding subunit	11677.6	11640.9	12126.3	11140.5	12404	12126.6	12558.9	10020.4	11238.9	11324.8	9182.88	10546.4	12363.4	12608.1	12226.2	13962.9	11930.2	12555.1	13226.2	12752.8	14262.5	12040.3	12440	12419.3	10371.7	10613.1	10763.3	10747.1	11148	10910.4	10531.7	10155.6	10897.9	10795.6	10943.9	10741.6	12159.8	11459.4	11684.6	11991.5	11701.9	12490.6	11420.6	11792.8	11514.5	11457.7	11947.5	11392
Q9NUU7	Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	110011	117954	108154	98111.4	92859.9	104506	107401	101994	100069	95781.3	106870	89154.3	142945	125529	132158	145265	160746	147587	165467	169010	162454	167640	119988	147227	94250.5	120503	122681	114927	103039	90074.9	109857	87838.3	93134.6	92396.4	123110	120006	139238	150018	151652	153213	149940	137674	132645	128834	123666	134169	129707	143327
Q9NUW8	Q9NUW8	TYDP1_HUMAN	TDP1	Tyrosyl-DNA phosphodiesterase 1	32297.7	27712.1	30772	32183	32657.2	31778.9	31434.5	29955.7	28775.7	30651.9	31771.8	30178.6	23470.1	24958.3	25078.2	22574	23591.7	24062.4	25268.8	23534.6	25014.2	24685.1	25001.2	25101.5	28263.3	28100.5	30117.5	29047.9	26571.3	27327.7	28821.9	28250.3	28308.4	26428.7	29027.3	28530.5	24499	25160.4	25108.6	24736.4	25750.4	22690.1	24266.9	23491.6	24800.2	25728.2	24213.5	24345.8
Q9NUX5	Q9NUX5	POTE1_HUMAN	POT1	Protection of telomeres protein 1	11531.6	10121.1	10295.2	10101.8	10252.9	11915.3	10194.3	10196.6	11452.4	9383.16	10891.9	10363.9	9949.41	9707.71	9297.17	8659.42	8697.07	10806.7	8882.52	9869.19	9819.5	9260.3	9908.83	9966.37	13421.9	12356.1	12390.6	12352.9	13566.9	12323	13255.1	13906.9	12075.3	12333.9	12500.9	11996	10305.9	10361	10149.4	9808.1	10118.2	9870.98	9862.91	9800.85	10022.1	10217.6	10439	10346
Q9NUY8	Q9NUY8	TBC23_HUMAN	TBC1D23	TBC1 domain family member 23	34302.2	32248.4	32979.2	33466.2	31102.4	32985.1	33605.6	33799.8	32597.3	30552.3	32350	32620.4	38841.1	37874.9	39378.9	39276.3	40459.7	41818.2	39459.5	39462.9	38276.6	40781.9	41878.8	40945.4	33477.1	31217.4	33333.7	32540	31864.9	32373.5	34306.2	31709.9	32522.4	33144.7	33602	32487.6	41133.1	43875.8	44129.3	44311.5	44571.4	44161.6	43686.6	43208.5	46329.1	45158.4	44738.1	45386.1
Q9NV06	Q9NV06	DCA13_HUMAN	DCAF13	DDB1- and CUL4-associated factor 13	39264.8	37424.9	37969.6	38863.5	36429.7	37463.2	36091.2	36179.6	36544.9	34841.3	36062.7	36111.3	38845.5	37846.8	37685.6	39951.2	35982.7	38773.3	35661.1	37735.1	38771.8	37932.9	38561.9	38226.6	39669.3	39456	39310.1	38736.1	38255.9	38009.5	37890	38241	37755.3	37144.1	36928.2	38195.6	40433.8	39730.4	39738.8	40535.8	40901.3	40797.6	41303.7	39922.4	40532.2	40315.3	40609.2	40879.8
Q9NV31	Q9NV31	IMP3_HUMAN	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	129521	131212	127021	125679	127634	123984	127859	125779	120694	125457	128779	125422	128538	125294	128979	129595	122157	117292	124313	119368	131387	130739	128587	127640	125604	123359	125267	128625	120845	124924	124687	124986	115282	122193	118274	121031	121072	120844	118730	119966	118282	118441	119591	120334	124591	127709	123784	125804
Q9NV35	Q9NV35	NUD15_HUMAN	NUDT15	Nucleotide triphosphate diphosphatase NUDT15	24574.5	25063.7	25202.2	26804.1	25920.2	26052.9	25779.8	27620.9	24344.2	25359.1	25761.6	24872.9	14385.1	16472.8	15188.9	14258.4	16634.4	15661.1	16009.6	15158.5	14960.2	16402.9	18425.9	14226.1	25600.1	27942.1	26096.4	25521.2	26802.1	27461.9	25604	26967.1	27031.6	25109.9	26489.9	26725.9	15118.4	15023.9	13679	13985.9	15095.7	15190.6	15593	15163.7	15171.2	15081.2	15485	16096.8
Q9NV56	Q9NV56	MRGBP_HUMAN	MRGBP	MRG/MORF4L-binding protein	70342.2	64126.5	57678.9	60185.2	66191.7	65573.8	74414.1	66027.7	88308.3	78492.6	71537.6	71006.1	49507.3	47405.6	47113.4	50848.6	64729.6	63941.5	47858.5	46385.7	60593.3	54296.3	66899.7	58811.9	57450.2	56651.7	55322.7	55407.9	53568.5	58462.9	60544	57071.7	58899.4	62383.5	63820.2	63927.5	36314.1	37971.4	39180.1	33886.2	32450.6	36275.9	34473.7	39841.4	31577	44971.4	49252.4	47255.4
Q9NV64	Q9NV64	TM39A_HUMAN	TMEM39A	Transmembrane protein 39A	5892.67	5972.61	6912.23	8311.29	6322.08	8267.27	5643.52	7525.01	5928.7	6509.23	5625.11	6936.07	3524.35	4282.68	2544.4	5044.13	3478.18			3497.01	3039.21	3507.56	3289.7	3796.73	5112.6	5320.17	5256.75	5567.16	4222.42	5687.8	5190.13	5479.07	4670.77	4812.79	3751.38	4863.71	2755.67	3943.59	2884.67	3090.16	2613.86	3124.24		2277.94	2012.46	2610.38	2913.98	2506.96
Q9NV66	Q9NV66	TYW1_HUMAN	TYW1	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1	19429	20841.2	21742	19995.3	21483.9	19309.8	20192.9	20408.9	21770.1	19649.5	19770.8	20195.8	22706.8	23757.2	22652.8	22662.4	22895.8	22177.7	22893.8	22469.7	22954.6	21503.1	22624.9	22701	21129.3	21142.1	21269.5	20218.8	19636.8	20213.2	19476.3	19835.7	19668.5	18244.2	19590	19037.2	23225.5	21802.2	23883.2	24371.2	23365.2	24568.7	23979.5	23545.9	23114.3	23752.9	24509.6	23452.8
Q9NV70	Q9NV70	EXOC1_HUMAN	EXOC1	Exocyst complex component 1	48939.6	46623.9	45487.5	46837.1	47603.3	45174.7	45450.3	46946.2	42825.6	46763.5	45958.2	47041.2	61107.9	62504.1	60343.4	59389.8	60344.9	57409.8	59745	57720.4	62697.9	60803.7	60162	64167.4	51919.3	50422.4	52956.5	52995.3	51068.3	50878.1	51032.5	49530.9	48246.1	48917	53308.8	49994.8	65804.8	65770.5	64982	63511.3	63661.3	64150.6	64290.1	63835.3	70344.7	69790.6	72158	71422
Q9NV88	Q9NV88	INT9_HUMAN	INTS9	Integrator complex subunit 9	29484.2	33430	32564.7	32556	29836.8	32616.1	34504.2	32878.9	30392.3	30708.9	31842.9	29878.7	46894.2	43960.6	45885.2	44117.1	47804.5	42146.4	44353.5	44929.4	44597.7	47359.9	49367.9	47100.1	33917.3	32313.8	32356.9	32923.2	32444.1	31354.3	30981.5	30884.2	32171	31258.8	30682.7	30908.4	47455.1	46313.7	46041.8	44726.5	44174.3	44521.3	41887.5	43013	47460.2	45041.5	45636.5	46881.4
Q9NV96	Q9NV96	CC50A_HUMAN	TMEM30A	Cell cycle control protein 50A	20652.9	20894.1	22515.6	20012.7	21241.2	21517	19951.5	21258.2	20825.8	21724.8	20656	19031.1	25813.6	24426.2	25218.6	25121.7	23616.4	25554	23684.8	22877.3	27968.6	26103.6	25657.2	25780.4	19179.2	19941.5	17098.2	19411.6	18111.5	19736.6	18686.2	18360.8	19431.3	19137.2	17540.5	19600.9	22908.8	22904.7	23119.2	23635.4	20373.1	21303.1	21100.3	20147.3	24219.7	23751.8	23925.7	25204.7
Q9NVA1	Q9NVA1	UQCC1_HUMAN	UQCC1	Ubiquinol-cytochrome-c reductase complex assembly factor 1	17813.9	16384.1	17022.2	18590.2	16993.9	17836.9	16694.7	17733.8	17998.9	18046.2	21189.2	20386.3	15679.6	16143.5	15736.3	15807	16662.5	13519.5	16917.6	15312.6	16409.4	15012.3	17009.3	16898.3	20258.7	19765.2	22644.9	21101.4	20903.6	21419.6	22685.1	21381.3	23770.4	22264.6	21713.2	22289.5	17234.3	17187.8	16803	17460.8	16668	14819.1	17376.5	16715.2	16656.6	16058	16102.1	17533.5
Q9NVA2	Q9NVA2;Q14141;Q92599	SEP11_HUMAN	SEPTIN11	Septin-11	118426	116361	118080	112686	119779	120643	119610	112645	118378	116756	121555	116262	109210	105955	103411	99367.3	101318	110599	101690	100691	100735	102395	102406	104274	118441	121882	120034	117794	113987	120334	113964	113871	118496	114849	114636	116210	114431	111042	107624	105708	107426	109009	106100	110044	107207	112942	109447	105676
Q9NVA4	Q9NVA4	T184C_HUMAN	TMEM184C	Transmembrane protein 184C	12076.7	10885.3	11768.3	14713.1	11269.3	11688	11868.9	12186.9	10267.3	10788.6	10500.1	13575.1	17418.6	14379.1	15344.9	14875.6	14048.5	14617.8	14658.7	13833.9	13598.8	14521.5	13923.1	12828.2	18765.5	18624.9	18029.7	18271.6	18761.1	18219	17068.1	15025.2	18821.7	16767.1	19952.9	18508.8	13762.5	12350.7	10360.2	10781.4	10120.5	11089	10647.6	9007.2	10121.8	10937.2	10197.8	11915.3
Q9NVC3	Q9NVC3	S38A7_HUMAN	SLC38A7	Putative sodium-coupled neutral amino acid transporter 7	14806.8	13704.2	13248.2	13584.1	14727.2	13382.9	14138.2	13353.7	13093.4	13301.4	13424.9	13906.4	15973	17508.9	17552.9	18062.8	17063.3	15778.1	16324.6	16146.5	17402.7	15528.7	18014.7	16687.6	10918	11760.2	11007.5	11488.4	13150.1	11224.1	12690.5	12757.4	11326.1	10675.5	11584.5	12096.1	15825.9	14161.3	14870.4	14769.4	13357.4	15548.9	12721	14357	14813.3	14173.6	13835.3	14903.5
